白根山なんか知らね～！,2.0,1,白根山 なんか 知ら ね,シラネサンナンカシラネ
十勝のトンカチ,2.0,1,十勝 の トンカチ,トカチノトンカチ
富士急ハイランドでバイト、時給入らんど～！,4.0,4,富士急 ハイランド で バイト 時給 入ら ん ど,フジキュウハイランドデバイトジキュウハイランド
波紋が広がるハモンドオルガン!,3.0,1,波紋 が 広がる ハモンドオルガン,ハモンガヒロガルハモンドオルガン
メコン川に埋め込んだ,3.0,1,メコン 川 に 埋め込ん だ,メコンガワニウメコンダ
カシュナッツ食べる賀集利樹,2.0,1,カシュナッツ 食べる 賀集 利樹,カシュナッツタベルカシュウトシキ
積み木で遊ぶミッキー,2.0,1,積み木 で 遊ぶ ミッキー,ツミキデアソブミッキー
ドナルトが怒鳴るど～,3.0,1,ドナルト が 怒鳴る ど,ドナルトガドナルド
エナメルを舐める,2.0,1,エナメル を 舐める,エナメルオナメル
ミステリーが好きなMs.テリー,4.0,1,ミステリー が 好き な Ms . テリー,ミステリーガスキナMs.テリー
スワンは煙草吸わん,2.0,2,スワン は 煙草 吸わ ん,スワンワタバコスワン
玉の輿したけど、玉残しといて。,2.0,1,玉の輿 し た けど 玉 残し とい て,タマノコシシタケドタマノコシトイテ
オリラジの檻、Large!,4.0,4,オリ ラジ の 檻 Large,オリラジノオリLarge
オペレッタを見るオペレーター,2.0,1,オペレッタ を 見る オペレーター,オペレッタオミルオペレーター
法華経のウグイス、ホケッキョ!,2.0,1,法華経 の ウグイスホケッキョ,ホケキョウノウグイスホケッキョ
遺体が持つ携帯。,3.0,1,遺体 が 持つ 携帯,イタイガモツケイタイ
不景気には麩ケーキが最適!,2.0,1,不景気 に は 麩 ケーキ が 最適,フケイキニワフスマケーキガサイテキ
張りきって針切ってね!,2.0,1,張りきっ て 針 切っ て ね,ハリキッテハリキッテネ
水槽の水を吸いそう。,2.0,1,水槽 の 水 を 吸い そう,スイソウノミズオスイソウ
杏からアーン,2.0,1,杏 から アーン,アンズカラアーン
織田裕二とは友人,2.0,1,織田 裕二 と は 友人,オダユウジトワユウジン
かますが、ハッタリかます!,3.0,1,か ます が ハッタリ か ます,カマスガハッタリカマス
ゆうたろうに言うたろう,2.0,1,ゆう たろ う に 言う たろ う,ユウタロウニユウタロウ
愛撫先にやった相武紗季,3.8,7,愛撫 先 に やっ た 相 武 紗 季,アイブサキニヤッタアイブシャキ
叔父さんビール持参,3.0,1,叔父さん ビール 持参,オジサンビールジサン
鷹と戦った,2.0,1,鷹 と 戦っ た,タカトタタカッタ
具志堅と櫛兼用,3.0,1,具志堅 と 櫛 兼用,グシケントクシケンヨウ
姉妹はおしまい,3.0,1,姉妹 は おしまい,シマイワオシマイ
官能小説は感応笑声,3.0,1,官能 小説 は 感応 笑声,カンノウショウセツワカンオウショウセイ
寄航して何聴こう?,3.0,1,寄 航 し て 何 聴こ う,ヤドリキコウシテナニキコウ
モヒカンも、悲観的！,3.0,2,モヒ カン も 悲観 的,モヒカンモヒカンテキ
関取の咳,2.0,1,関取 の 咳,セキトリノセキ
ユビキタスで指切ったっす,3.5,2,ユビキタス で 指 切っ た っす,ユビキタスデユビキッタッス
久蔵ファンが急増,3.0,1,久蔵 ファン が 急増,キュウゾウファンガキュウゾウ
ボンジョビは、お盆常備!,3.5,2,ボンジョビ は お盆 常備,ボンジョビワオボンジョウビ
クリス・コーネルなら、こう寝る。,3.0,1,クリスコーネル なら こう 寝る,クリスコーネルナラコウネル
象危ないぞう,1.0,1,象 危ない ぞう,ゾウアブナイゾウ
イブの夜はライブ,2.0,1,イブ の 夜 は ライブ,イブノヨルワライブ
コーナー曲がる時、こうな,2.0,1,コーナー 曲がる 時 こう な,コーナーマガルトキコウナ
角野卓造、何描くの?,2.0,1,角野 卓造 何 描く の,カクノタクゾウナニエガクノ
館内近くの草刈んない?,3.0,1,館内 近く の 草刈 ん ない,カンナイチカクノクサカリンナイ
愛想ない人と会いそう,2.0,1,愛想 ない 人 と 会い そう,アイソナイヒトトアイソウ
アメーバいると、雨ばっかり。,3.0,1,アメーバ いる と 雨 ばっかり,アメーバイルトアメバッカリ
コテージに固定,3.0,1,コテージ に 固定,コテージニコテイ
ボンテージで盆、提示!,4.0,1,ボンテージ で 盆 提示,ボンテージデボンテイジ
ビンテージの瓶、提示!,4.0,1,ビンテージ の 瓶 提示,ビンテージノビンテイジ
貞操をめぐって提訴!,3.0,1,貞操 をめぐって 提訴,テイソウオメグッテテイソ
武士の拳,2.0,1,武士 の 拳,ブシノコブシ
各数を隠す,2.0,1,各 数 を 隠す,カクカズオカクス
久米宏と組め!,2.0,1,久米 宏 と 組め,クメヒロシトクメ
墨つけてすみません,2.0,1,墨 つけ て すみません,スミツケテスミマセン
子牛を飼う孔子,3.0,1,子 牛 を 飼う 孔子,コウシオカウコウシ
苗には萎える・・・,2.0,1,苗 に は 萎える,ナエニワナエル
カズのおかず,2.0,1,カズ の おかず,カズノオカズ
新幹線乗って震撼せん！,3.0,1,新幹線 乗っ て 震撼 せ ん,シンカンセンノッテシンカンセン
ゲイの人口多い、芸能人。,2.0,1,ゲイ の 人口 多い 芸能人,ゲイノジンコウオオイゲイノウジン
オサムのギャク、オー、寒,3.0,1,オサム の ギャクオー 寒,オサムノギャクオーカン
お花とお話,2.0,1,お 花 と お話,オハナトオハナシ
サイパンで再犯,2.0,1,サイパン で 再犯,サイパンデサイハン
ミスったミスター,2.0,1,ミ スっ た ミスター,ミスッタミスター
灯篭の前を通ろう。,2.0,1,灯篭 の 前 を 通ろ う,トウロウノマエオトオロウ
シミ染みてる,2.0,1,シミ 染み てる,シミシミテル
食指してショック死,4.0,1,食指 し て ショック 死,ショクシシテショックシ
妻と辻褄が合う,2.0,1,妻 と 辻褄 が 合う,ツマトツジツマガアウ
ラモス、クワガタ持って、モスクワへ,2.0,1,ラモス クワガタ 持っ て モスクワ へ,ラモスクワガタモッテモスクワヘ
モトクロスでもっと黒酢,4.0,1,モトクロス で もっと 黒 酢,モトクロスデモットクロス
渡航はやめとこう。,3.0,1,渡航 は やめ とこ う,トコウワヤメトコウ
板割った人をいたわった,3.0,1,板 割っ た 人 を いたわっ た,イタワッタヒトオイタワッタ
サラミの皿三つ,3.0,1,サラミ の 皿 三つ,サラミノサラミッツ
スピンするスッピンの女。,2.0,1,スピン する スッピン の 女,スピンスルスッピンノオンナ
清酒を持って「静粛に!」,3.0,1,清酒 を 持っ て 静粛 に,セイシュオモッテセイシュクニ
袋に入れた、麩、黒い。,2.0,1,袋 に 入れ た 麩 黒い,フクロニイレタフスマクロイ
スポンジでスッポンじっくり洗う。,3.0,1,スポンジ で スッポン じっくり 洗う,スポンジデスッポンジックリアラウ
麩まんじゅうに不満十分!,2.0,1,麩 まんじゅう に 不満 十 分,フスママンジュウニフマンジュウフン
睡魔に負けてすいません・・・,2.0,1,睡魔 に 負け て すいません,スイマニマケテスイマセン
コエンザイムで、我が子冤罪!,3.0,1,コエンザイム で 我が 子 冤罪,コエンザイムデワガコエンザイ
爪の説明。,2.5,2,爪 の 説明,ツメノセツメイ
幼い子いるから押さないで,3.0,1,幼い 子 いる から 押さ ない で,オサナイコイルカラオサナイデ
船場吉兆の会見とても貴重,2.0,1,船場 吉兆 の 会見 とても 貴重,フナバキッチョウノカイケントテモキチョウ
イボンヌの異母兄弟,2.0,1,イボンヌ の 異母 兄弟,イボンヌノイボキョウダイ
実兄が実刑判決,2.0,1,実兄 が 実刑 判決,ジッケイガジッケイハンケツ
黄砂はこうさ,2.0,1,黄砂 は こう さ,コウサワコウサ
ししゃも食べる死者,3.0,1,ししゃも 食べる 死者,シシャモタベルシシャ
亜寒帯はあかんたい,3.0,1,亜寒帯 は あか ん たい,アカンタイワアカンタイ
サルサする猿さ,2.0,1,サルサ する 猿 さ,サルサスルサルサ
鯉賢い,2.0,1,鯉 賢い,コイカシコイ
カストローが貸すストロー,3.0,1,カスト ロー が 貸す ストロー,カストローガカスストロー
アルパカに乗ったある馬鹿,2.0,1,アルパカ に 乗っ た ある 馬鹿,アルパカニノッタアルバカ
ガム取られて僻む,2.0,1,ガム 取ら れ て 僻む,ガムトラレテヒガム
発毛して初詣,3.0,1,発 毛 し て 初詣,ハツケシテハツモウデ
嘔吐で応答,2.0,1,嘔吐 で 応答,オウトデオウトウ
ハグして歯茎見せ合い,2.0,1,ハグ し て 歯茎 見せ 合い,ハグシテハグキミセアイ
アンネの日記あんね?,2.0,1,アンネ の 日記 あん ね,アンネノニッキアンネ
だいたひかるが抱いた光る思い,2.0,1,だい た ひかる が 抱い た 光る 思い,ダイタヒカルガダイタヒカルオモイ
鳩に餌やるはとこ,1.0,1,鳩 に 餌 やる はとこ,ハトニエサヤルハトコ
遺書と一緒,2.0,1,遺書 と 一緒,イショトイッショ
アルト何か文句あると?,2.0,1,アルト 何 か 文句 ある と,アルトナニカモンクアルト
田中卓志のタクシー,3.0,1,田中 卓志 の タクシー,タナカタカシノタクシー
苗をお供え,2.0,1,苗 を お供え,ナエオオソナエ
さまになってるサマンサ,2.0,1,さま に なっ てる サマンサ,サマニナッテルサマンサ
テノール手乗る?,3.0,1,テノール 手 乗る,テノールシュノル
お母さん犯さん?,2.0,1,お母さん 犯さ ん,オカアサンオカサン
猛喧嘩もう限界って妄言か?,3.0,1,猛 喧嘩 もう 限界 って 妄言 か,モウケンカモウゲンカイッテボウゲンカ
どんな日もGジャンって、ひもじいじゃん！,3.5,2,どんな 日 も G ジャン って ひもじい じゃん,ドンナヒモGジャンッテヒモジイジャン
どうせ居合い抜きは、同性愛抜き。,3.6,3,どうせ 居合い 抜き は 同性愛 抜き,ドウセイアイヌキワドウセイアイヌキ
教師総辞職。転職先は妥協し、掃除職。,3.5,2,教師 総 辞職 転職 先 は 妥協 し 掃除 職,キョウシソウジショクテンショクサキワダキョウシソウジショク
「肛門貸せ」と乞う、門下生。,3.3,3,肛門 貸せ と 乞う 門下生,コウモンカセトコウモンカセイ
ガールハントがある半島,2.5,2,ガール ハント が ある 半島,ガールハントガアルハントウ
カイワレ草みたい、とか言われそう,3.6,3,カイワレ 草 みたい とか 言わ れ そう,カイワレクサミタイトカイワレソウ
価値観か、痴漢,3.0,1,価値 観 か 痴漢,カチカンカチカン
お子さん起こさん?,3.0,1,お子さん 起こさ ん,オコサンオコサン
皮革を比較,2.0,1,皮革 を 比較,ヒカクオヒカク
ゴンの伝言,2.0,1,ゴン の 伝言,ゴンノデンゴン
メスが示す,2.0,1,メス が 示す,メスガシメス
オスを押す,2.0,1,オス を 押す,オスオオス
犀さいなら,2.0,1,犀 さい なら,サイサイナラ
ハンターになるの反対,2.0,1,ハンター に なる の 反対,ハンターニナルノハンタイ
童顔が見る動画,2.0,1,童顔 が 見る 動画,ドウガンガミルドウガ
ゴメス御免す,2.0,1,ゴメス 御免 す,ゴメスゴメンス
豪雨を降らせる郷ひろみ,2.0,1,豪雨 を 降らせる 郷 ひろみ,ゴウウオフラセルゴウヒロミ
麺を撮るイケメン,2.0,1,麺 を 撮る イケメン,メンオトルイケメン
毎号で迷子,2.0,1,毎号 で 迷子,マイゴウデマイゴ
メイドに冥土のお土産,3.0,1,メイド に 冥土 の お 土産,メイドニメイドノオミヤゲ
雌鳥育てるの面倒,3.0,1,雌鳥 育てる の 面倒,メンドリソダテルノメンドウ
カカオマス食べて顔増す,2.0,1,カカオ マス 食べ て 顔 増す,カカオマスタベテカオマス
大砲持って逮捕,2.0,1,大砲 持っ て 逮捕,タイホウモッテタイホ
別記を書くベッキー,3.0,2,別記 を 書く ベッキー,ベッキオカクベッキー
黒板の復刻版,3.0,1,黒板 の 復刻 版,コクバンノフッコクバン
比奈待つひな祭り,3.0,1,比奈 待つ ひな祭り,ヒナマツヒナマツリ
アナルが気になる,3.0,1,アナル が 気 に なる,アナルガキニナル
中居のトナカイ,2.0,1,中居 の トナカイ,ナカイノトナカイ
アゼルバイジャンって、焦る、倍じゃん!,3.0,1,アゼルバイジャン って 焦る 倍 じゃん,アゼルバイジャンッテアセルバイジャン
アマゾンにある、尼ゾーン。,3.0,1,アマゾン に ある 尼 ゾーン,アマゾンニアルアマゾーン
ジンジャーエールで、人事、遭える?,3.0,1,ジンジャー エール で 人事 遭え る,ジンジャーエールデジンジアエル
端午の節句に、丹後でセックス！,3.7,7,端午 の 節句 に 丹後 で セックス,タンゴノセックニタンゴデセックス
